,timestamp,timestamp.1,main_meter,sub_meter_1,sub_meter_2,weekend,corporate,main_meter_4,main_meter_12,day of week_0,day of week_1,day of week_2,day of week_3,day of week_4,day of week_5,day of week_6,building_number_1,building_number_2,building_number_3,building_number_4,building_number_5,building_number
26431,02-04-2017 7:00,02-04-2017 7:00,5287.444289,2505.043433,1326.5669480000001,1,0,3417.5069009999997,3721.4861880000003,0,0,0,0,0,0,1,0,0,0,0,1,5
26432,02-04-2017 8:00,02-04-2017 8:00,5422.542842,2567.724713,1331.882135,1,1,5386.611503,3721.4861880000003,0,0,0,0,0,0,1,0,0,0,0,1,5
26433,02-04-2017 9:00,02-04-2017 9:00,5484.092422,2659.177956,1327.447959,1,1,5386.611503,3721.4861880000003,0,0,0,0,0,0,1,0,0,0,0,1,5
26434,02-04-2017 10:00,02-04-2017 10:00,5402.206835,2575.085341,1327.9055939999998,1,1,5386.611503,3721.4861880000003,0,0,0,0,0,0,1,0,0,0,0,1,5
26435,02-04-2017 11:00,02-04-2017 11:00,5237.603914,2363.430269,1333.514385,1,1,5386.611503,3721.4861880000003,0,0,0,0,0,0,1,0,0,0,0,1,5
26436,02-04-2017 12:00,02-04-2017 12:00,2916.727596,1331.927316,395.86349889999997,1,1,2547.767434,2436.172522,0,0,0,0,0,0,1,0,0,0,0,1,5
26437,02-04-2017 13:00,02-04-2017 13:00,2414.013834,1390.158769,4.461697333,1,1,2547.767434,2436.172522,0,0,0,0,0,0,1,0,0,0,0,1,5
26438,02-04-2017 14:00,02-04-2017 14:00,2439.448161,1449.5105859999999,1.301107868,1,1,2547.767434,2436.172522,0,0,0,0,0,0,1,0,0,0,0,1,5
26439,02-04-2017 15:00,02-04-2017 15:00,2420.880146,1398.632494,1.5146413769999998,1,1,2547.767434,2436.172522,0,0,0,0,0,0,1,0,0,0,0,1,5
26440,02-04-2017 16:00,02-04-2017 16:00,2427.813556,1377.583294,1.737475231,1,1,2422.946922,2436.172522,0,0,0,0,0,0,1,0,0,0,0,1,5
26441,02-04-2017 17:00,02-04-2017 17:00,2436.351279,1400.3396,0.0,1,1,2422.946922,2436.172522,0,0,0,0,0,0,1,0,0,0,0,1,5
26442,02-04-2017 18:00,02-04-2017 18:00,2313.228225,1291.273493,1.407558061,1,1,2422.946922,2436.172522,0,0,0,0,0,0,1,0,0,0,0,1,5
26443,02-04-2017 19:00,02-04-2017 19:00,2514.394627,1343.157793,5.069500564,1,1,2422.946922,2436.172522,0,0,0,0,0,0,1,0,0,0,0,1,5
26444,02-04-2017 20:00,02-04-2017 20:00,2251.0731690000002,1184.9245640000001,0.9173299690000001,1,0,2337.803211,2436.172522,0,0,0,0,0,0,1,0,0,0,0,1,5
26445,02-04-2017 21:00,02-04-2017 21:00,2352.907894,1305.1560220000001,2.55708683,1,0,2337.803211,2436.172522,0,0,0,0,0,0,1,0,0,0,0,1,5
26446,02-04-2017 22:00,02-04-2017 22:00,2405.282687,1407.899995,1.023080574,1,0,2337.803211,2436.172522,0,0,0,0,0,0,1,0,0,0,0,1,5
26447,02-04-2017 23:00,02-04-2017 23:00,2341.949091,1367.4246349999999,4.273998931,1,0,2337.803211,2436.172522,0,0,0,0,0,0,1,0,0,0,0,1,5
26448,03-04-2017 0:00,03-04-2017 0:00,2307.668959,1288.2527189999998,1.7879028890000002,0,0,2307.857995,4204.851578,1,0,0,0,0,0,0,0,0,0,0,1,5
26449,03-04-2017 1:00,03-04-2017 1:00,2275.97291,1263.736784,2.607231633,0,0,2307.857995,4204.851578,1,0,0,0,0,0,0,0,0,0,0,1,5
26450,03-04-2017 2:00,03-04-2017 2:00,2258.309403,1220.650418,3.636692248,0,0,2307.857995,4204.851578,1,0,0,0,0,0,0,0,0,0,0,1,5
26451,03-04-2017 3:00,03-04-2017 3:00,2389.480709,1252.68028,2.2082008319999997,0,0,2307.857995,4204.851578,1,0,0,0,0,0,0,0,0,0,0,1,5
26452,03-04-2017 4:00,03-04-2017 4:00,2964.769112,1258.859477,465.7378228,0,0,4748.049474,4204.851578,1,0,0,0,0,0,0,0,0,0,0,1,5
26453,03-04-2017 5:00,03-04-2017 5:00,4817.764915,2135.494595,1326.832029,0,0,4748.049474,4204.851578,1,0,0,0,0,0,0,0,0,0,0,1,5
26454,03-04-2017 6:00,03-04-2017 6:00,5606.845273,2531.130739,1329.108274,0,0,4748.049474,4204.851578,1,0,0,0,0,0,0,0,0,0,0,1,5
26455,03-04-2017 7:00,03-04-2017 7:00,5602.818595000001,2585.20563,1330.228786,0,0,4748.049474,4204.851578,1,0,0,0,0,0,0,0,0,0,0,1,5
26456,03-04-2017 8:00,03-04-2017 8:00,5528.169411999999,2549.995732,1327.7741529999998,0,1,5558.647265,4204.851578,1,0,0,0,0,0,0,0,0,0,0,1,5
26457,03-04-2017 9:00,03-04-2017 9:00,5511.813142,2616.83702,1326.890685,0,1,5558.647265,4204.851578,1,0,0,0,0,0,0,0,0,0,0,1,5
26458,03-04-2017 10:00,03-04-2017 10:00,5458.354121,2501.907766,1332.725306,0,1,5558.647265,4204.851578,1,0,0,0,0,0,0,0,0,0,0,1,5
26459,03-04-2017 11:00,03-04-2017 11:00,5736.252383,2683.571813,1328.289101,0,1,5558.647265,4204.851578,1,0,0,0,0,0,0,0,0,0,0,1,5
26460,03-04-2017 12:00,03-04-2017 12:00,5340.109984000001,2283.447406,1327.73407,0,1,5685.496798,4463.281842,1,0,0,0,0,0,0,0,0,0,0,1,5
26461,03-04-2017 13:00,03-04-2017 13:00,5448.702542,2326.719535,1320.971783,0,1,5685.496798,4463.281842,1,0,0,0,0,0,0,0,0,0,0,1,5
26462,03-04-2017 14:00,03-04-2017 14:00,5800.308002000001,2681.692989,1322.131914,0,1,5685.496798,4463.281842,1,0,0,0,0,0,0,0,0,0,0,1,5
26463,03-04-2017 15:00,03-04-2017 15:00,6152.866664,2600.092288,1330.122098,0,1,5685.496798,4463.281842,1,0,0,0,0,0,0,0,0,0,0,1,5
26464,03-04-2017 16:00,03-04-2017 16:00,5986.265713000001,2534.551643,1332.920693,0,1,5330.393722,4463.281842,1,0,0,0,0,0,0,0,0,0,0,1,5
26465,03-04-2017 17:00,03-04-2017 17:00,5966.990832,2528.291586,1326.4098119999999,0,1,5330.393722,4463.281842,1,0,0,0,0,0,0,0,0,0,0,1,5
26466,03-04-2017 18:00,03-04-2017 18:00,6007.139869,2553.613339,1320.5343619999999,0,1,5330.393722,4463.281842,1,0,0,0,0,0,0,0,0,0,0,1,5
26467,03-04-2017 19:00,03-04-2017 19:00,3361.1784740000003,1454.966452,338.2653932,0,1,5330.393722,4463.281842,1,0,0,0,0,0,0,0,0,0,0,1,5
26468,03-04-2017 20:00,03-04-2017 20:00,2463.4863379999997,1244.327734,1.591928315,0,0,2373.955007,4463.281842,1,0,0,0,0,0,0,0,0,0,0,1,5
26469,03-04-2017 21:00,03-04-2017 21:00,2301.44196,1220.632584,2.209623548,0,0,2373.955007,4463.281842,1,0,0,0,0,0,0,0,0,0,0,1,5
26470,03-04-2017 22:00,03-04-2017 22:00,2422.705674,1370.44105,3.4512205189999996,0,0,2373.955007,4463.281842,1,0,0,0,0,0,0,0,0,0,0,1,5
26471,03-04-2017 23:00,03-04-2017 23:00,2308.186057,1262.5083789999999,2.8485523280000002,0,0,2373.955007,4463.281842,1,0,0,0,0,0,0,0,0,0,0,1,5
26472,04-04-2017 0:00,04-04-2017 0:00,2277.737784,1236.330027,1.932920622,0,0,2306.989003,4197.875111,0,1,0,0,0,0,0,0,0,0,0,1,5
26473,04-04-2017 1:00,04-04-2017 1:00,2323.256883,1292.24237,2.396456223,0,0,2306.989003,4197.875111,0,1,0,0,0,0,0,0,0,0,0,1,5
26474,04-04-2017 2:00,04-04-2017 2:00,2257.8637329999997,1224.994927,4.30242019,0,0,2306.989003,4197.875111,0,1,0,0,0,0,0,0,0,0,0,1,5
26475,04-04-2017 3:00,04-04-2017 3:00,2369.0976140000002,1288.6441109999998,1.83221979,0,0,2306.989003,4197.875111,0,1,0,0,0,0,0,0,0,0,0,1,5
26476,04-04-2017 4:00,04-04-2017 4:00,2665.327034,1196.599048,316.1646317,0,0,4672.362318,4197.875111,0,1,0,0,0,0,0,0,0,0,0,1,5
26477,04-04-2017 5:00,04-04-2017 5:00,4818.110461,2015.9082079999998,1333.2743269999999,0,0,4672.362318,4197.875111,0,1,0,0,0,0,0,0,0,0,0,1,5
26478,04-04-2017 6:00,04-04-2017 6:00,5542.72024,2518.242359,1327.542491,0,0,4672.362318,4197.875111,0,1,0,0,0,0,0,0,0,0,0,1,5
26479,04-04-2017 7:00,04-04-2017 7:00,5663.291535,2554.0084269999998,1327.988931,0,0,4672.362318,4197.875111,0,1,0,0,0,0,0,0,0,0,0,1,5
26480,04-04-2017 8:00,04-04-2017 8:00,5626.717464,2647.292684,1330.7104160000001,0,1,5614.274012,4197.875111,0,1,0,0,0,0,0,0,0,0,0,1,5
26481,04-04-2017 9:00,04-04-2017 9:00,5671.894782,2656.424025,1325.289951,0,1,5614.274012,4197.875111,0,1,0,0,0,0,0,0,0,0,0,1,5
26482,04-04-2017 10:00,04-04-2017 10:00,5560.717154999999,2578.90255,1331.933112,0,1,5614.274012,4197.875111,0,1,0,0,0,0,0,0,0,0,0,1,5
26483,04-04-2017 11:00,04-04-2017 11:00,5597.766648,2593.544745,1321.306581,0,1,5614.274012,4197.875111,0,1,0,0,0,0,0,0,0,0,0,1,5
26484,04-04-2017 12:00,04-04-2017 12:00,5221.709081,2214.272476,1328.4883009999999,0,1,5627.1709200000005,4525.699568999999,0,1,0,0,0,0,0,0,0,0,0,1,5
26485,04-04-2017 13:00,04-04-2017 13:00,5381.312347,2312.7918760000002,1330.71285,0,1,5627.1709200000005,4525.699568999999,0,1,0,0,0,0,0,0,0,0,0,1,5
26486,04-04-2017 14:00,04-04-2017 14:00,5668.334419,2609.405974,1328.6015220000002,0,1,5627.1709200000005,4525.699568999999,0,1,0,0,0,0,0,0,0,0,0,1,5
26487,04-04-2017 15:00,04-04-2017 15:00,6237.327834000001,2653.676878,1334.0018710000002,0,1,5627.1709200000005,4525.699568999999,0,1,0,0,0,0,0,0,0,0,0,1,5
26488,04-04-2017 16:00,04-04-2017 16:00,6018.657638000001,2502.6264100000003,1323.663714,0,1,5549.485176,4525.699568999999,0,1,0,0,0,0,0,0,0,0,0,1,5
26489,04-04-2017 17:00,04-04-2017 17:00,6222.084336999999,2639.278213,1325.931378,0,1,5549.485176,4525.699568999999,0,1,0,0,0,0,0,0,0,0,0,1,5
26490,04-04-2017 18:00,04-04-2017 18:00,6066.52117,2565.774852,1331.358567,0,1,5549.485176,4525.699568999999,0,1,0,0,0,0,0,0,0,0,0,1,5
26491,04-04-2017 19:00,04-04-2017 19:00,3890.677561,1524.413286,494.17933949999997,0,1,5549.485176,4525.699568999999,0,1,0,0,0,0,0,0,0,0,0,1,5
26492,04-04-2017 20:00,04-04-2017 20:00,2593.921457,1241.537103,1.9800000359999999,0,0,2400.442611,4525.699568999999,0,1,0,0,0,0,0,0,0,0,0,1,5
26493,04-04-2017 21:00,04-04-2017 21:00,2323.7733949999997,1324.367511,5.245956648,0,0,2400.442611,4525.699568999999,0,1,0,0,0,0,0,0,0,0,0,1,5
26494,04-04-2017 22:00,04-04-2017 22:00,2391.591996,1380.362408,1.380416162,0,0,2400.442611,4525.699568999999,0,1,0,0,0,0,0,0,0,0,0,1,5
26495,04-04-2017 23:00,04-04-2017 23:00,2292.483597,1319.670637,2.058981058,0,0,2400.442611,4525.699568999999,0,1,0,0,0,0,0,0,0,0,0,1,5
26496,05-04-2017 0:00,05-04-2017 0:00,2378.890296,1377.46858,2.236759303,0,0,2358.794777,3962.211129,0,0,1,0,0,0,0,0,0,0,0,1,5
26497,05-04-2017 1:00,05-04-2017 1:00,2300.7898600000003,1299.037175,3.75545902,0,0,2358.794777,3962.211129,0,0,1,0,0,0,0,0,0,0,0,1,5
26498,05-04-2017 2:00,05-04-2017 2:00,2288.924334,1271.486538,2.325435737,0,0,2358.794777,3962.211129,0,0,1,0,0,0,0,0,0,0,0,1,5
26499,05-04-2017 3:00,05-04-2017 3:00,2466.574617,1351.300375,1.41630286,0,0,2358.794777,3962.211129,0,0,1,0,0,0,0,0,0,0,0,1,5
26500,05-04-2017 4:00,05-04-2017 4:00,2169.716605,1120.091702,0.544420189,0,0,3883.804363,3962.211129,0,0,1,0,0,0,0,0,0,0,0,1,5
26501,05-04-2017 5:00,05-04-2017 5:00,2788.9640170000002,1377.776742,331.8037465,0,0,3883.804363,3962.211129,0,0,1,0,0,0,0,0,0,0,0,1,5
26502,05-04-2017 6:00,05-04-2017 6:00,5199.359727,2350.2392760000002,1334.7352119999998,0,0,3883.804363,3962.211129,0,0,1,0,0,0,0,0,0,0,0,1,5
26503,05-04-2017 7:00,05-04-2017 7:00,5377.177103,2563.0762670000004,1329.914733,0,0,3883.804363,3962.211129,0,0,1,0,0,0,0,0,0,0,0,1,5
26504,05-04-2017 8:00,05-04-2017 8:00,5379.881192,2461.1287429999998,1329.83451,0,1,5644.034248,3962.211129,0,0,1,0,0,0,0,0,0,0,0,1,5
26505,05-04-2017 9:00,05-04-2017 9:00,5685.048377,2679.042667,1325.420344,0,1,5644.034248,3962.211129,0,0,1,0,0,0,0,0,0,0,0,1,5
26506,05-04-2017 10:00,05-04-2017 10:00,5641.660559,2549.444121,1323.567615,0,1,5644.034248,3962.211129,0,0,1,0,0,0,0,0,0,0,0,1,5
26507,05-04-2017 11:00,05-04-2017 11:00,5869.5468630000005,2663.9201,1330.2481289999998,0,1,5644.034248,3962.211129,0,0,1,0,0,0,0,0,0,0,0,1,5
26508,05-04-2017 12:00,05-04-2017 12:00,5360.597574,2299.497561,1326.1615160000001,0,1,5602.988244,4432.215521,0,0,1,0,0,0,0,0,0,0,0,1,5
26509,05-04-2017 13:00,05-04-2017 13:00,5296.4540369999995,2364.202524,1329.0562730000001,0,1,5602.988244,4432.215521,0,0,1,0,0,0,0,0,0,0,0,1,5
26510,05-04-2017 14:00,05-04-2017 14:00,5533.304161,2598.449184,1330.360401,0,1,5602.988244,4432.215521,0,0,1,0,0,0,0,0,0,0,0,1,5
26511,05-04-2017 15:00,05-04-2017 15:00,6221.597206,2673.418978,1320.3672060000001,0,1,5602.988244,4432.215521,0,0,1,0,0,0,0,0,0,0,0,1,5
26512,05-04-2017 16:00,05-04-2017 16:00,6120.290731,2556.2193030000003,1325.268123,0,1,5320.352696,4432.215521,0,0,1,0,0,0,0,0,0,0,0,1,5
26513,05-04-2017 17:00,05-04-2017 17:00,6059.336553,2606.666314,1324.504924,0,1,5320.352696,4432.215521,0,0,1,0,0,0,0,0,0,0,0,1,5
26514,05-04-2017 18:00,05-04-2017 18:00,6101.03772,2555.092919,1333.684591,0,1,5320.352696,4432.215521,0,0,1,0,0,0,0,0,0,0,0,1,5
26515,05-04-2017 19:00,05-04-2017 19:00,3000.745779,1475.553405,241.75536749999998,0,1,5320.352696,4432.215521,0,0,1,0,0,0,0,0,0,0,0,1,5
26516,05-04-2017 20:00,05-04-2017 20:00,2356.949313,1283.590516,2.787618008,0,0,2373.305623,4432.215521,0,0,1,0,0,0,0,0,0,0,0,1,5
26517,05-04-2017 21:00,05-04-2017 21:00,2410.591324,1418.5494640000002,2.21377378,0,0,2373.305623,4432.215521,0,0,1,0,0,0,0,0,0,0,0,1,5
26518,05-04-2017 22:00,05-04-2017 22:00,2408.4759480000002,1395.860087,0.150340169,0,0,2373.305623,4432.215521,0,0,1,0,0,0,0,0,0,0,0,1,5
26519,05-04-2017 23:00,05-04-2017 23:00,2317.2059050000003,1355.787421,1.34477171,0,0,2373.305623,4432.215521,0,0,1,0,0,0,0,0,0,0,0,1,5
26520,06-04-2017 0:00,06-04-2017 0:00,2295.247362,1370.544244,0.286801338,0,0,2358.9474600000003,4164.816347999999,0,0,0,1,0,0,0,0,0,0,0,1,5
26521,06-04-2017 1:00,06-04-2017 1:00,2279.4814469999997,1309.593096,6.729927472000001,0,0,2358.9474600000003,4164.816347999999,0,0,0,1,0,0,0,0,0,0,0,1,5
26522,06-04-2017 2:00,06-04-2017 2:00,2288.27748,1302.744753,2.492328842,0,0,2358.9474600000003,4164.816347999999,0,0,0,1,0,0,0,0,0,0,0,1,5
26523,06-04-2017 3:00,06-04-2017 3:00,2572.78355,1442.404723,0.671396036,0,0,2358.9474600000003,4164.816347999999,0,0,0,1,0,0,0,0,0,0,0,1,5
26524,06-04-2017 4:00,06-04-2017 4:00,2446.150081,1176.536799,192.3765326,0,0,4446.070333,4164.816347999999,0,0,0,1,0,0,0,0,0,0,0,1,5
26525,06-04-2017 5:00,06-04-2017 5:00,4593.774443,2008.101762,1326.0606289999998,0,0,4446.070333,4164.816347999999,0,0,0,1,0,0,0,0,0,0,0,1,5
26526,06-04-2017 6:00,06-04-2017 6:00,5290.264943,2480.698531,1325.780158,0,0,4446.070333,4164.816347999999,0,0,0,1,0,0,0,0,0,0,0,1,5
26527,06-04-2017 7:00,06-04-2017 7:00,5454.091864,2503.92827,1322.403552,0,0,4446.070333,4164.816347999999,0,0,0,1,0,0,0,0,0,0,0,1,5
26528,06-04-2017 8:00,06-04-2017 8:00,5506.2334009999995,2544.368973,1329.2250390000002,0,1,5689.431251,4164.816347999999,0,0,0,1,0,0,0,0,0,0,0,1,5
26529,06-04-2017 9:00,06-04-2017 9:00,5676.793453,2637.1210730000003,1324.337053,0,1,5689.431251,4164.816347999999,0,0,0,1,0,0,0,0,0,0,0,1,5
26530,06-04-2017 10:00,06-04-2017 10:00,5665.210773,2547.881726,1326.133736,0,1,5689.431251,4164.816347999999,0,0,0,1,0,0,0,0,0,0,0,1,5
26531,06-04-2017 11:00,06-04-2017 11:00,5909.48738,2703.893039,1324.2964869999998,0,1,5689.431251,4164.816347999999,0,0,0,1,0,0,0,0,0,0,0,1,5
26532,06-04-2017 12:00,06-04-2017 12:00,5347.088152,2371.911608,1322.071832,0,1,5691.588297,4522.831901,0,0,0,1,0,0,0,0,0,0,0,1,5
26533,06-04-2017 13:00,06-04-2017 13:00,5363.904737,2433.9421399999997,1327.7978150000001,0,1,5691.588297,4522.831901,0,0,0,1,0,0,0,0,0,0,0,1,5
26534,06-04-2017 14:00,06-04-2017 14:00,5642.906724,2664.488293,1322.002842,0,1,5691.588297,4522.831901,0,0,0,1,0,0,0,0,0,0,0,1,5
26535,06-04-2017 15:00,06-04-2017 15:00,6412.453575,2819.6096780000003,1324.5542580000001,0,1,5691.588297,4522.831901,0,0,0,1,0,0,0,0,0,0,0,1,5
26536,06-04-2017 16:00,06-04-2017 16:00,6020.113935,2490.984989,1330.295742,0,1,5489.737247999999,4522.831901,0,0,0,1,0,0,0,0,0,0,0,1,5
26537,06-04-2017 17:00,06-04-2017 17:00,6301.600297999999,2699.90974,1322.814367,0,1,5489.737247999999,4522.831901,0,0,0,1,0,0,0,0,0,0,0,1,5
26538,06-04-2017 18:00,06-04-2017 18:00,6053.923897,2524.80502,1328.218257,0,1,5489.737247999999,4522.831901,0,0,0,1,0,0,0,0,0,0,0,1,5
26539,06-04-2017 19:00,06-04-2017 19:00,3583.310861,1489.088598,472.22456009999996,0,1,5489.737247999999,4522.831901,0,0,0,1,0,0,0,0,0,0,0,1,5
26540,06-04-2017 20:00,06-04-2017 20:00,2377.936713,1339.2278820000001,1.846842694,0,0,2387.170157,4522.831901,0,0,0,1,0,0,0,0,0,0,0,1,5
26541,06-04-2017 21:00,06-04-2017 21:00,2368.7549719999997,1360.8362849999999,2.5158254419999997,0,0,2387.170157,4522.831901,0,0,0,1,0,0,0,0,0,0,0,1,5
26542,06-04-2017 22:00,06-04-2017 22:00,2415.196954,1403.125016,4.768711124,0,0,2387.170157,4522.831901,0,0,0,1,0,0,0,0,0,0,0,1,5
26543,06-04-2017 23:00,06-04-2017 23:00,2386.7919890000003,1399.1088029999999,4.065271714,0,0,2387.170157,4522.831901,0,0,0,1,0,0,0,0,0,0,0,1,5
26544,07-04-2017 0:00,07-04-2017 0:00,2401.5722969999997,1430.671583,3.181644121,0,0,2377.6527170000004,4195.036696,0,0,0,0,1,0,0,0,0,0,0,1,5
26545,07-04-2017 1:00,07-04-2017 1:00,2295.003411,1298.273226,1.602760786,0,0,2377.6527170000004,4195.036696,0,0,0,0,1,0,0,0,0,0,0,1,5
26546,07-04-2017 2:00,07-04-2017 2:00,2353.684702,1372.877684,1.264389652,0,0,2377.6527170000004,4195.036696,0,0,0,0,1,0,0,0,0,0,0,1,5
26547,07-04-2017 3:00,07-04-2017 3:00,2460.350458,1373.956629,4.209912005,0,0,2377.6527170000004,4195.036696,0,0,0,0,1,0,0,0,0,0,0,1,5
26548,07-04-2017 4:00,07-04-2017 4:00,4315.808966,1714.253591,1197.779643,0,0,4906.294750999999,4195.036696,0,0,0,0,1,0,0,0,0,0,0,1,5
26549,07-04-2017 5:00,07-04-2017 5:00,4795.878565,2108.5511460000002,1323.924199,0,0,4906.294750999999,4195.036696,0,0,0,0,1,0,0,0,0,0,0,1,5
26550,07-04-2017 6:00,07-04-2017 6:00,5318.660354,2478.132485,1328.996044,0,0,4906.294750999999,4195.036696,0,0,0,0,1,0,0,0,0,0,0,1,5
26551,07-04-2017 7:00,07-04-2017 7:00,5194.831117000001,2390.373067,1329.200597,0,0,4906.294750999999,4195.036696,0,0,0,0,1,0,0,0,0,0,0,1,5
26552,07-04-2017 8:00,07-04-2017 8:00,5387.4793,2517.415947,1324.561602,0,1,5301.162621,4195.036696,0,0,0,0,1,0,0,0,0,0,0,1,5
26553,07-04-2017 9:00,07-04-2017 9:00,5373.567891,2527.424101,1330.839277,0,1,5301.162621,4195.036696,0,0,0,0,1,0,0,0,0,0,0,1,5
26554,07-04-2017 10:00,07-04-2017 10:00,5147.159418,2267.60457,1324.630493,0,1,5301.162621,4195.036696,0,0,0,0,1,0,0,0,0,0,0,1,5
