,timestamp,main_meter,sub_meter_1,sub_meter_2,building_number
151,2017-04-02 13:45:00,2791.8817943139898,1288.3732901619396,0.0,1
152,2017-04-02 14:00:00,2971.8868290686964,1459.9335465893575,0.0,1
153,2017-04-02 14:15:00,2904.080609126761,1405.2229114258444,0.0,1
154,2017-04-02 14:30:00,2807.951413877843,1305.5845569795688,1.5348633730260517,1
155,2017-04-02 14:45:00,2898.4058518601973,1336.3058819732762,0.0,1
156,2017-04-02 15:00:00,2836.02229149512,1327.563158325435,0.0,1
157,2017-04-02 15:15:00,2813.3664258262347,1276.3690969666895,0.0,1
158,2017-04-02 15:30:00,2459.4906611524743,972.1860033140716,4.0012262027028465,1
159,2017-04-02 15:45:00,2401.1667698717833,787.1170071374843,3.1168895093719584,1
160,2017-04-02 16:00:00,2401.544760705676,857.9436143812553,4.6401731536405855,1
161,2017-04-02 16:15:00,2982.2056616686427,1223.0817505729747,0.1374374128645123,1
162,2017-04-02 16:30:00,2852.7721150167467,1258.7064575637019,1.4948504591977263,1
163,2017-04-02 16:45:00,2789.536042557849,1255.4224136548034,0.0,1
164,2017-04-02 17:00:00,2576.6936801262523,1075.7696503142513,3.3029283233614635,1
165,2017-04-02 17:15:00,2468.1682499921358,985.6833971214882,0.0,1
166,2017-04-02 17:30:00,2453.889352927365,949.1866502018887,0.0,1
167,2017-04-02 17:45:00,2765.881246098446,1266.8237742730055,0.0,1
168,2017-04-02 18:00:00,2898.4700461030156,1422.6387670737793,2.6486227887919185,1
169,2017-04-02 18:15:00,2796.0921374020427,1327.9791332689085,0.0,1
170,2017-04-02 18:30:00,2752.9511465783307,1239.638423278601,0.0,1
171,2017-04-02 18:45:00,2853.471713890366,1232.5769824600459,0.0,1
172,2017-04-02 19:00:00,2701.412885552899,1200.5992220324354,0.0,1
173,2017-04-02 19:15:00,2707.996146987399,1202.1340117128238,3.036009828889203,1
174,2017-04-02 19:30:00,2457.9770332540725,935.137519599802,0.0,1
175,2017-04-02 19:45:00,2260.4204105021513,748.1384171896837,0.3760910496821471,1
176,2017-04-02 20:00:00,2415.992822698433,865.388424886983,0.0,1
177,2017-04-02 20:15:00,2878.025423283165,1108.0917034888867,0.0,1
178,2017-04-02 20:30:00,2900.922675666149,1268.5386574667466,0.0,1
179,2017-04-02 20:45:00,2806.922700902936,1240.694461702171,2.681037971386872,1
180,2017-04-02 21:00:00,2524.5457369616483,999.3304424472932,3.5311244852950603,1
181,2017-04-02 21:15:00,2544.821372629085,1016.4184903093776,0.058907424120848685,1
182,2017-04-02 21:30:00,2549.160952028349,1007.954342651438,0.0,1
183,2017-04-02 21:45:00,2731.78382114002,1251.4173209927244,1.8053419370861012,1
184,2017-04-02 22:00:00,2795.217800622854,1278.5551186320465,0.0,1
185,2017-04-02 22:15:00,2728.6865035723667,1199.022099511006,0.2158102905682464,1
186,2017-04-02 22:30:00,2691.5847723292277,1182.9878666270824,0.0,1
187,2017-04-02 22:45:00,2713.785432980328,1191.3607007706014,2.2261871535462787,1
188,2017-04-02 23:00:00,2586.6497949956797,1090.4630784019957,0.0,1
189,2017-04-02 23:15:00,2492.4377466957862,1061.3243411693961,4.405272688630691,1
190,2017-04-02 23:30:00,2378.1320597949466,928.3223177500267,0.0,1
191,2017-04-02 23:45:00,2164.022865168773,669.6929876482252,0.0,1
192,2017-04-03 00:00:00,2379.1221303251496,815.6189875926733,0.551206091840256,1
193,2017-04-03 00:15:00,2678.142172740754,960.8827882223663,0.0,1
194,2017-04-03 00:30:00,2871.9717033212746,1258.5229688658505,0.7144100052760425,1
195,2017-04-03 00:45:00,2594.029436177344,1087.0012488414518,1.1935389542021368,1
196,2017-04-03 01:00:00,2552.688935591339,923.2296136418173,0.0,1
197,2017-04-03 01:15:00,2465.558454454641,903.8199110755245,0.0,1
198,2017-04-03 01:30:00,2428.260170506121,909.6360924355721,6.410279568940482,1
199,2017-04-03 01:45:00,2735.674762568801,1150.0944709999146,0.0,1
200,2017-04-03 02:00:00,2732.032800121459,1204.271164901194,0.0,1
201,2017-04-03 02:15:00,2585.8597608799782,1103.9170883735608,0.3689819033795653,1
202,2017-04-03 02:30:00,2589.815777831382,1110.0124542515778,0.0,1
203,2017-04-03 02:45:00,2643.4206079715977,1119.8804228869426,0.0,1
204,2017-04-03 03:00:00,2611.4961860469753,1082.9318570437183,0.5882087810036736,1
205,2017-04-03 03:15:00,2479.068704854711,994.230958884982,0.0,1
206,2017-04-03 03:30:00,2473.218575190173,952.3058162521803,0.9269595128090397,1
207,2017-04-03 03:45:00,2199.3498122692863,713.8600516182856,0.0,1
208,2017-04-03 04:00:00,2357.084446502918,735.0448815259866,1.9836980705818097,1
209,2017-04-03 04:15:00,4111.486033177256,1078.0446077619324,744.3322054722688,1
210,2017-04-03 04:30:00,4392.810593141213,1496.5021089748182,707.19781128599,1
211,2017-04-03 04:45:00,4195.342435208169,1423.0871502125808,633.859735076381,1
212,2017-04-03 05:00:00,4005.4439428909545,1205.210382722547,629.8637474519661,1
213,2017-04-03 05:15:00,61.63563515030272,13.169310870358052,0.6860674684042625,1
214,2017-04-03 05:30:00,176.58926739356838,79.45096420910131,29.88747653990725,1
215,2017-04-03 05:45:00,188.3696056211486,81.74461001367536,28.990073692919932,1
216,2017-04-03 06:00:00,3976.951066502803,1211.4331963030145,627.378893470383,1
217,2017-04-03 06:15:00,4129.974562019464,1416.3480561126114,627.5177476179715,1
218,2017-04-03 06:30:00,4416.913547364383,1668.7199195034925,630.7537377206596,1
219,2017-04-03 06:45:00,4511.421121763573,1762.5871193464986,626.5771048987773,1
220,2017-04-03 07:00:00,4474.968832627287,1712.0590600691366,623.2842472847691,1
221,2017-04-03 07:15:00,4535.091106696181,1667.8473244216955,629.377668484495,1
222,2017-04-03 07:30:00,4638.589428461686,1826.336872512488,623.955376813347,1
223,2017-04-03 07:45:00,4678.256208111173,1862.2992777605425,626.8078717582847,1
224,2017-04-03 08:00:00,4585.553480881643,1704.1468385970074,624.3278763430601,1
225,2017-04-03 08:15:00,4354.229197990572,1598.961707813373,629.6676139127992,1
226,2017-04-03 08:30:00,4103.534544979771,1175.2566107238094,628.9876455573159,1
227,2017-04-03 08:45:00,4400.264767417675,1334.422368602794,627.4705399774123,1
228,2017-04-03 09:00:00,4660.123057130236,1444.2089140787837,625.5233435029407,1
229,2017-04-03 09:15:00,5141.115198861396,2141.035962627774,625.9774919654552,1
230,2017-04-03 09:30:00,4861.304999172097,1871.4242710208148,619.3166475962745,1
231,2017-04-03 09:45:00,4672.0735727583315,1628.3021012536688,625.6686898600317,1
232,2017-04-03 10:00:00,4668.264696281721,1669.6316007112962,631.5313823385143,1
233,2017-04-03 10:15:00,4967.492131021104,1949.1657610734217,630.4255834094322,1
234,2017-04-03 10:30:00,5190.885940561646,2123.0660031900456,623.4570989216003,1
235,2017-04-03 10:45:00,5336.415798440837,2311.1904871496786,633.2842176527685,1
236,2017-04-03 11:00:00,5520.648539088486,2362.4009526193545,625.8700728954416,1
237,2017-04-03 11:15:00,5266.868823599234,2386.3581408105647,624.9321775828532,1
238,2017-04-03 11:30:00,5108.426876987914,2332.951836017512,627.0425699451872,1
239,2017-04-03 11:45:00,5073.277519291938,2319.559337585676,630.1242008493298,1
240,2017-04-03 12:00:00,4981.503218180207,2253.1857646524936,630.6596329994998,1
241,2017-04-03 12:15:00,4423.012581129278,1717.4740556046154,629.9968385218033,1
242,2017-04-03 12:30:00,4193.379792273857,1456.8813774693883,621.5227039069046,1
243,2017-04-03 12:45:00,4468.476361647116,1659.1333590572451,624.2431656096677,1
244,2017-04-03 13:00:00,4950.74775222085,1972.9914745459228,622.7923612471612,1
245,2017-04-03 13:15:00,5236.745902562152,2422.2402432218296,626.5090798032522,1
246,2017-04-03 13:30:00,4877.952378700709,2082.8387767252107,629.5111678655862,1
247,2017-04-03 13:45:00,4815.181643376419,1973.6859471145026,621.7358329735071,1
248,2017-04-03 14:00:00,5147.14152811887,2311.737219873486,624.3860147589638,1
249,2017-04-03 14:15:00,5168.8128445810025,2387.946891521937,628.0654069453832,1
250,2017-04-03 14:30:00,5231.035739827925,2459.600314563523,629.3156203038328,1
251,2017-04-03 14:45:00,5592.157348258604,2736.115703032637,625.5212892446824,1
252,2017-04-03 15:00:00,5519.780608431933,2694.154902763809,624.4692631649694,1
253,2017-04-03 15:15:00,5389.172412188325,2605.643193113744,627.1261061678063,1
254,2017-04-03 15:30:00,5439.221254646339,2645.141322776141,622.3348156345222,1
255,2017-04-03 15:45:00,5625.005205098304,2674.8700266164183,629.6751660795395,1
256,2017-04-03 16:00:00,5158.323772278811,2277.3728575382365,629.118225749854,1
257,2017-04-03 16:15:00,4904.093937152399,1989.035340854744,625.4674521368119,1
258,2017-04-03 16:30:00,4480.186981672807,1623.0581128702286,628.9082031048957,1
259,2017-04-03 16:45:00,4704.536149133379,1736.7734598774139,633.0550384279973,1
260,2017-04-03 17:00:00,4971.250508163246,1934.3781560860325,631.0573681794349,1
261,2017-04-03 17:15:00,5342.722589556859,2482.0131257851235,625.5491663086174,1
262,2017-04-03 17:30:00,4859.512139472696,2051.3969362640123,624.4290931298302,1
263,2017-04-03 17:45:00,4910.442283348694,1942.4123285962564,664.4125092045297,1
264,2017-04-03 18:00:00,5223.778243010717,2090.9901283251093,721.0428825754254,1
265,2017-04-03 18:15:00,3710.9915796800533,1681.6410039643774,259.60658096632443,1
266,2017-04-03 18:30:00,3380.951901513481,1585.922194982323,3.4585772426683867,1
267,2017-04-03 18:45:00,3323.0102818831683,1488.864118851093,0.0,1
268,2017-04-03 19:00:00,3313.915894311213,1490.7824455945365,0.0,1
269,2017-04-03 19:15:00,3288.7897998803637,1457.1674492091333,0.0,1
270,2017-04-03 19:30:00,3232.815724614084,1406.7183682894968,4.387441505316518,1
271,2017-04-03 19:45:00,3172.243167115062,1367.399726647104,0.0,1
272,2017-04-03 20:00:00,2992.4305273292102,1180.0768255082808,5.400118402389097,1
273,2017-04-03 20:15:00,2815.338497066482,980.8876489423272,2.762099330969212,1
274,2017-04-03 20:30:00,2583.81658585055,832.8692511788115,0.0,1
275,2017-04-03 20:45:00,2912.377987320232,1030.1110034348203,0.0,1
276,2017-04-03 21:00:00,3190.6746731081425,1145.422253830501,0.0,1
277,2017-04-03 21:15:00,3158.022464965909,1224.7565333655718,0.6754009559296322,1
278,2017-04-03 21:30:00,2729.487638827362,1192.5339579366973,0.0,1
279,2017-04-03 21:45:00,2627.41191923772,1101.466899797583,0.0,1
280,2017-04-03 22:00:00,2516.75873815506,955.4555352616409,0.0,1
281,2017-04-03 22:15:00,2792.535694159537,1308.6923482300194,0.0,1
282,2017-04-03 22:30:00,2886.9720831630375,1347.604888208788,6.2875545375827535,1
283,2017-04-03 22:45:00,2741.0485932081224,1260.4363754372146,0.0,1
284,2017-04-03 23:00:00,2812.3207998739913,1273.563272729879,2.8409341005937265,1
285,2017-04-03 23:15:00,2701.2285324711715,1202.1615116657547,1.7793573436192829,1
286,2017-04-03 23:30:00,2911.875967951536,1327.1060541910065,1.945193439935894,1
287,2017-04-03 23:45:00,2663.1118590163887,1190.9242458454444,0.0,1
288,2017-04-04 00:00:00,2541.563567292383,1037.8694955641004,5.640944957068102,1
289,2017-04-04 00:15:00,2423.674665726359,928.5262475052613,0.6945713348822844,1
290,2017-04-04 00:30:00,2185.9641107916395,723.6382649188428,0.0,1
291,2017-04-04 00:45:00,2495.051443806455,899.6881172376587,0.0,1
292,2017-04-04 01:00:00,2775.9683839720965,1026.259332833183,0.0,1
293,2017-04-04 01:15:00,2776.6098264151256,1213.032679906483,0.0,1
294,2017-04-04 01:30:00,2658.13822085446,1081.1012338128714,1.1175800453378664,1
295,2017-04-04 01:45:00,2489.184618776033,980.0724463297798,0.0,1
296,2017-04-04 02:00:00,2414.062398137396,879.6960567613147,1.3301509735896102,1
297,2017-04-04 02:15:00,2723.654759196022,1245.620669219382,0.0,1
298,2017-04-04 02:30:00,2744.971722006046,1190.4905887635925,5.116171065483077,1
299,2017-04-04 02:45:00,2722.149914105822,1212.6605019644596,1.1393484064152175,1
300,2017-04-04 03:00:00,2776.8070598761315,1212.9898931197952,0.0,1
301,2017-04-04 03:15:00,2674.530649400389,1189.2428801408353,0.06633523561499569,1
302,2017-04-04 03:30:00,2684.8118437342755,1146.1639141201965,3.5872187042178463,1
303,2017-04-04 03:45:00,2578.7907241800767,1090.0035385421704,1.9247172720235828,1
304,2017-04-04 04:00:00,2583.8631251251345,1022.6040203901724,1.4868738093091278,1
305,2017-04-04 04:15:00,2413.834020613472,930.9909046897346,2.6758161576111963,1
306,2017-04-04 04:30:00,2305.954073973187,762.1211522318742,0.0,1
307,2017-04-04 04:45:00,2449.359390786572,814.8737849779633,0.0,1
308,2017-04-04 05:00:00,3847.448140647943,927.7715989907476,706.0700766967083,1
309,2017-04-04 05:15:00,4500.859105704763,1643.5442492649697,695.7089850053612,1
310,2017-04-04 05:30:00,4006.403855428587,1281.4073741458965,625.7587672303616,1
311,2017-04-04 05:45:00,4050.9049694503633,1289.9256089458895,623.1073407770523,1
312,2017-04-04 06:00:00,4213.621455551674,1481.0879625850503,628.7254929284974,1
313,2017-04-04 06:15:00,4362.544806507161,1635.3096371796896,624.3419870507313,1
314,2017-04-04 06:30:00,4395.85816028075,1698.0855467440829,629.3504373737941,1
315,2017-04-04 06:45:00,4550.875745600131,1828.938444658462,633.6107826396029,1
316,2017-04-04 07:00:00,4539.892936029115,1784.0676919744396,625.9299406996578,1
317,2017-04-04 07:15:00,4684.5722459354165,1813.5184655899411,628.4240216838532,1
318,2017-04-04 07:30:00,4604.204050435028,1843.1724522191755,626.121632937333,1
319,2017-04-04 07:45:00,4728.69978882288,1886.2755190324774,626.374166924774,1
320,2017-04-04 08:00:00,4355.488629843993,1561.8570238037698,621.8066386122467,1
321,2017-04-04 08:15:00,4401.964379126991,1607.308426676992,626.5427397414603,1
322,2017-04-04 08:30:00,3988.246974265943,1246.3127931725846,625.1682050429466,1
323,2017-04-04 08:45:00,4190.659006665115,1397.9502089600805,628.4475757358813,1
324,2017-04-04 09:00:00,4297.345227466859,1348.832745249805,631.752329537955,1
325,2017-04-04 09:15:00,4829.454504244604,2092.0114119169,625.2571317264058,1
326,2017-04-04 09:30:00,4436.864607325815,1658.9443100709595,624.1483379213191,1
327,2017-04-04 09:45:00,4336.531789512171,1603.083143485171,620.7664182430766,1
328,2017-04-04 10:00:00,4570.414194902397,1838.9843095662025,628.8245386466763,1
329,2017-04-04 10:15:00,4709.710817654535,1918.8762800470565,620.477864228636,1
330,2017-04-04 10:30:00,4967.666339278101,2167.340057322163,631.5610347864196,1
331,2017-04-04 10:45:00,5002.204469117321,2199.4306647395056,623.0807541634681,1
332,2017-04-04 11:00:00,4965.48749998815,2139.2551552154046,628.5619127771483,1
333,2017-04-04 11:15:00,4935.011184721923,2157.6877972230022,621.386629854219,1
334,2017-04-04 11:30:00,4921.184292611045,2138.6609648586427,627.4703029077042,1
335,2017-04-04 11:45:00,4845.908399283806,2105.931471003866,624.5914472407422,1
336,2017-04-04 12:00:00,4600.761649743379,1839.0443391184506,625.8448859620688,1
337,2017-04-04 12:15:00,4570.737055367587,1716.8680843213501,624.1388020097244,1
338,2017-04-04 12:30:00,3989.3594342025012,1339.8358465091544,626.8795267044806,1
339,2017-04-04 12:45:00,4337.695869770014,1570.6849697904304,626.4672731815858,1
